level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,bottom,right,label
2,1,28,0,0,0,659,105,3,454,-1,,559,662,0.0
3,1,28,1,0,0,659,105,3,454,-1,,559,662,0.0
4,1,28,1,1,0,659,105,3,454,-1,,559,662,0.0
5,1,28,1,1,1,659,105,3,454,95, ,559,662,0.0
2,1,29,0,0,0,949,105,3,454,-1,,559,952,0.0
3,1,29,1,0,0,949,105,3,454,-1,,559,952,0.0
4,1,29,1,1,0,949,105,3,454,-1,,559,952,0.0
5,1,29,1,1,1,949,105,3,454,95, ,559,952,0.0
2,1,30,0,0,0,1,555,1235,7,-1,,562,1236,0.0
3,1,30,1,0,0,1,555,1235,7,-1,,562,1236,0.0
4,1,30,1,1,0,1,555,1235,7,-1,,562,1236,0.0
5,1,30,1,1,1,1,555,1235,7,95, ,562,1236,0.0
2,1,31,0,0,0,6,562,52,40,-1,,602,58,0.0
3,1,31,1,0,0,6,562,52,40,-1,,602,58,0.0
4,1,31,1,1,0,6,562,52,10,-1,,572,58,0.0
5,1,31,1,1,1,6,562,13,10,89,15,572,19,0.0
5,1,31,1,1,2,29,562,29,10,89,State,572,58,0.0
4,1,31,1,2,0,17,588,27,14,-1,,602,44,0.0
5,1,31,1,2,1,17,588,27,14,85,TX,602,44,0.0
2,1,32,0,0,0,88,562,159,13,-1,,575,247,0.0
3,1,32,1,0,0,88,562,159,13,-1,,575,247,0.0
4,1,32,1,1,0,88,562,159,13,-1,,575,247,0.0
5,1,32,1,1,1,88,562,62,13,70,Employer's,575,150,0.0
5,1,32,1,1,2,156,563,27,9,95,state,572,183,0.0
5,1,32,1,1,3,189,562,10,10,85,ID,572,199,0.0
5,1,32,1,1,4,205,562,42,10,96,number,572,247,0.0
2,1,33,0,0,0,132,587,136,15,-1,,602,268,0.0
3,1,33,1,0,0,132,587,136,15,-1,,602,268,0.0
4,1,33,1,1,0,132,587,136,15,-1,,602,268,0.0
5,1,33,1,1,1,132,587,136,15,90,901-77-594,602,268,0.0
2,1,34,0,0,0,349,562,146,13,-1,,575,495,0.0
3,1,34,1,0,0,349,562,146,13,-1,,575,495,0.0
4,1,34,1,1,0,349,562,146,13,-1,,575,495,0.0
5,1,34,1,1,1,349,562,12,10,54,16,572,361,0.0
5,1,34,1,1,2,370,562,29,10,91,State,572,399,0.0
5,1,34,1,1,3,404,565,36,10,84,"wages,",575,440,0.0
5,1,34,1,1,4,449,563,20,12,93,"tips,",575,469,0.0
5,1,34,1,1,5,479,563,16,9,79,etc,572,495,0.0
2,1,35,0,0,0,347,587,108,15,-1,,602,455,0.0
3,1,35,1,0,0,347,587,108,15,-1,,602,455,0.0
4,1,35,1,1,0,347,587,108,15,-1,,602,455,0.0
5,1,35,1,1,1,347,587,108,15,91,36999.45,602,455,0.0
2,1,36,0,0,0,3,608,1109,3,-1,,611,1112,0.0
3,1,36,1,0,0,3,608,1109,3,-1,,611,1112,0.0
4,1,36,1,1,0,3,608,1109,3,-1,,611,1112,0.0
5,1,36,1,1,1,3,608,1109,3,95, ,611,1112,0.0
2,1,37,0,0,0,59,558,1,103,-1,,661,60,0.0
3,1,37,1,0,0,59,558,1,103,-1,,661,60,0.0
4,1,37,1,1,0,59,558,1,103,-1,,661,60,0.0
5,1,37,1,1,1,59,558,1,103,95, ,661,60,0.0
2,1,38,0,0,0,340,558,1,103,-1,,661,341,0.0
3,1,38,1,0,0,340,558,1,103,-1,,661,341,0.0
4,1,38,1,1,0,340,558,1,103,-1,,661,341,0.0
5,1,38,1,1,1,340,558,1,103,95, ,661,341,0.0
2,1,39,0,0,0,541,562,119,10,-1,,572,660,0.0
3,1,39,1,0,0,541,562,119,10,-1,,572,660,0.0
4,1,39,1,1,0,541,562,119,10,-1,,572,660,0.0
5,1,39,1,1,1,541,562,11,10,60,TT,572,552,0.0
5,1,39,1,1,2,562,562,29,10,94,State,572,591,0.0
5,1,39,1,1,3,597,565,40,7,90,income,572,637,0.0
5,1,39,1,1,4,642,563,18,9,96,tax,572,660,0.0
2,1,40,0,0,0,538,587,95,15,-1,,602,633,0.0
3,1,40,1,0,0,538,587,95,15,-1,,602,633,0.0
4,1,40,1,1,0,538,587,95,15,-1,,602,633,0.0
5,1,40,1,1,1,538,587,95,15,96,2903.07,602,633,0.0
2,1,41,0,0,0,532,558,1,103,-1,,661,533,0.0
3,1,41,1,0,0,532,558,1,103,-1,,661,533,0.0
4,1,41,1,1,0,532,558,1,103,-1,,661,533,0.0
5,1,41,1,1,1,532,558,1,103,95, ,661,533,0.0
2,1,42,0,0,0,930,562,119,10,-1,,572,1049,0.0
3,1,42,1,0,0,930,562,119,10,-1,,572,1049,0.0
4,1,42,1,1,0,930,562,119,10,-1,,572,1049,0.0
5,1,42,1,1,1,930,562,11,10,77,19,572,941,0.0
5,1,42,1,1,2,951,562,29,10,86,Local,572,980,0.0
5,1,42,1,1,3,986,565,40,7,89,income,572,1026,0.0
5,1,42,1,1,4,1031,563,18,9,96,tax,572,1049,0.0
2,1,43,0,0,0,928,587,109,15,-1,,602,1037,0.0
3,1,43,1,0,0,928,587,109,15,-1,,602,1037,0.0
4,1,43,1,1,0,928,587,109,15,-1,,602,1037,0.0
5,1,43,1,1,1,928,587,109,15,90,11815.19,602,1037,0.0
2,1,44,0,0,0,726,562,490,13,-1,,575,1216,0.0
3,1,44,1,0,0,726,562,490,13,-1,,575,1216,0.0
4,1,44,1,1,0,726,562,490,13,-1,,575,1216,0.0
5,1,44,1,1,1,726,562,12,10,70,78,572,738,0.0
5,1,44,1,1,2,748,562,29,10,94,Local,572,777,0.0
5,1,44,1,1,3,782,565,36,10,82,wages.,575,818,0.0
5,1,44,1,1,4,827,563,20,12,94,"tips,",575,847,0.0
5,1,44,1,1,5,857,563,16,9,79,ete,572,873,0.0
5,1,44,1,1,6,1114,562,13,10,82,20,572,1127,0.0
5,1,44,1,1,7,1137,562,44,13,90,Locality,575,1181,0.0
5,1,44,1,1,8,1186,565,30,7,96,name,572,1216,0.0
2,1,45,0,0,0,725,587,109,15,-1,,602,834,0.0
3,1,45,1,0,0,725,587,109,15,-1,,602,834,0.0
4,1,45,1,1,0,725,587,109,15,-1,,602,834,0.0
5,1,45,1,1,1,725,587,66,15,68,77272,602,791,0.0
5,1,45,1,1,2,798,587,36,15,49,.53,602,834,0.0
2,1,46,0,0,0,1112,593,117,9,-1,,602,1229,0.0
3,1,46,1,0,0,1112,593,117,9,-1,,602,1229,0.0
4,1,46,1,1,0,1112,593,117,9,-1,,602,1229,0.0
5,1,46,1,1,1,1112,593,64,9,96,Melissa,602,1176,0.0
5,1,46,1,1,2,1186,593,43,9,96,Shoal,602,1229,0.0
2,1,47,0,0,0,1233,1,3,660,-1,,661,1236,0.0
3,1,47,1,0,0,1233,1,3,660,-1,,661,1236,0.0
4,1,47,1,1,0,1233,1,3,660,-1,,661,1236,0.0
5,1,47,1,1,1,1233,1,3,660,95, ,661,1236,0.0
2,1,48,0,0,0,717,394,3,267,-1,,661,720,0.0
3,1,48,1,0,0,717,394,3,267,-1,,661,720,0.0
4,1,48,1,1,0,717,394,3,267,-1,,661,720,0.0
5,1,48,1,1,1,717,394,3,267,95, ,661,720,0.0
2,1,49,0,0,0,921,558,1,103,-1,,661,922,0.0
3,1,49,1,0,0,921,558,1,103,-1,,661,922,0.0
4,1,49,1,1,0,921,558,1,103,-1,,661,922,0.0
5,1,49,1,1,1,921,558,1,103,95, ,661,922,0.0
2,1,50,0,0,0,1107,558,1,103,-1,,661,1108,0.0
3,1,50,1,0,0,1107,558,1,103,-1,,661,1108,0.0
4,1,50,1,1,0,1107,558,1,103,-1,,661,1108,0.0
5,1,50,1,1,1,1107,558,1,103,95, ,661,1108,0.0
2,1,51,0,0,0,1,657,1235,7,-1,,664,1236,0.0
3,1,51,1,0,0,1,657,1235,7,-1,,664,1236,0.0
4,1,51,1,1,0,1,657,1235,7,-1,,664,1236,0.0
5,1,51,1,1,1,1,657,1235,7,95, ,664,1236,0.0
2,1,52,0,0,0,4,634,1227,94,-1,,728,1231,0.0
3,1,52,1,0,0,4,634,1227,86,-1,,720,1231,0.0
4,1,52,1,1,0,12,634,1218,28,-1,,662,1230,0.0
5,1,52,1,1,1,12,634,32,28,96,MN,662,44,0.0
5,1,52,1,1,2,132,638,137,15,91,661-57-909,653,269,0.0
5,1,52,1,1,3,347,638,109,15,90,37030.53,653,456,0.0
5,1,52,1,1,4,538,638,95,15,95,2672.65,653,633,0.0
5,1,52,1,1,5,725,638,95,15,81,63242.6,653,820,0.0
5,1,52,1,1,6,928,638,94,15,94,7283.25,653,1022,0.0
5,1,52,1,1,7,1113,644,54,9,96,Briana,653,1167,0.0
5,1,52,1,1,8,1177,645,53,8,96,Corner,653,1230,0.0
4,1,52,1,2,0,139,670,1092,22,-1,,692,1231,0.0
5,1,52,1,2,1,139,670,63,22,96,Wage,692,202,0.0
5,1,52,1,2,2,211,670,41,17,96,and,687,252,0.0
5,1,52,1,2,3,261,670,40,17,96,Tax,687,301,0.0
5,1,52,1,2,4,864,675,81,15,96,Department,690,945,0.0
5,1,52,1,2,5,950,675,12,12,96,of,687,962,0.0
5,1,52,1,2,6,966,675,20,12,93,the,687,986,0.0
5,1,52,1,2,7,991,675,118,15,35,Treasury—Internal,690,1109,0.0
5,1,52,1,2,8,1115,675,59,12,96,Revenue,687,1174,0.0
5,1,52,1,2,9,1180,675,51,12,97,Service,687,1231,0.0
4,1,52,1,3,0,4,677,689,51,-1,,728,693,0.0
5,1,52,1,3,1,4,709,34,11,93,Form,720,38,0.0
5,1,52,1,3,2,47,709,25,11,91,W-2,720,72,0.0
5,1,52,1,3,3,140,697,114,31,96,Statement,728,254,0.0
5,1,52,1,3,4,549,677,27,42,21,c,719,576,0.0
5,1,52,1,3,5,588,677,27,42,50,0,719,615,0.0
5,1,52,1,3,6,628,677,26,42,59,1,719,654,0.0
5,1,52,1,3,7,666,677,27,42,52,0,719,693,0.0
2,1,53,0,0,0,4,732,482,37,-1,,769,486,0.0
3,1,53,1,0,0,4,732,482,37,-1,,769,486,0.0
4,1,53,1,1,0,5,732,462,15,-1,,747,467,0.0
5,1,53,1,1,1,5,732,40,15,93,Copy,747,45,0.0
5,1,53,1,1,2,51,732,43,12,91,B--To,744,94,0.0
5,1,53,1,1,3,100,732,19,12,96,Be,744,119,0.0
5,1,53,1,1,4,126,732,35,12,95,Filed,744,161,0.0
5,1,53,1,1,5,167,732,32,12,96,with,744,199,0.0
5,1,53,1,1,6,206,732,87,15,85,Employee's,747,293,0.0
5,1,53,1,1,7,300,732,76,12,96,FEDERAL,744,376,0.0
5,1,53,1,1,8,382,732,27,12,95,Tax,744,409,0.0
5,1,53,1,1,9,415,732,52,12,96,Return,744,467,0.0
4,1,53,1,2,0,4,754,482,15,-1,,769,486,0.0
5,1,53,1,2,1,4,754,29,12,96,This,766,33,0.0
5,1,53,1,2,2,40,754,79,12,93,information,766,119,0.0
5,1,53,1,2,3,126,757,10,9,93,is,766,136,0.0
5,1,53,1,2,4,143,754,38,15,94,being,769,181,0.0
5,1,53,1,2,5,187,754,67,12,96,furnished,766,254,0.0
5,1,53,1,2,6,260,754,12,12,96,to,766,272,0.0
5,1,53,1,2,7,278,754,22,12,96,the,766,300,0.0
5,1,53,1,2,8,307,754,52,12,93,Internal,766,359,0.0
5,1,53,1,2,9,365,754,62,12,95,Revenue,766,427,0.0
5,1,53,1,2,10,433,754,53,12,96,Service,766,486,0.0
2,1,54,0,0,0,469,825,294,14,-1,,839,763,0.0
3,1,54,1,0,0,469,825,294,14,-1,,839,763,0.0
4,1,54,1,1,0,469,825,294,14,-1,,839,763,0.0
5,1,54,1,1,1,469,825,55,11,51,Tuthere.,836,524,0.0
5,1,54,1,1,2,537,825,32,14,92,Keep,839,569,0.0
5,1,54,1,1,3,575,825,34,11,94,lower,836,609,0.0
5,1,54,1,1,4,614,826,42,13,96,portion,839,656,0.0
5,1,54,1,1,5,661,825,17,11,72,for,836,678,0.0
5,1,54,1,1,6,682,828,28,11,94,your,839,710,0.0
5,1,54,1,1,7,715,825,48,11,67,records,836,763,0.0
2,1,55,0,0,0,1,871,1235,7,-1,,878,1236,0.0
3,1,55,1,0,0,1,871,1235,7,-1,,878,1236,0.0
4,1,55,1,1,0,1,871,1235,7,-1,,878,1236,0.0
5,1,55,1,1,1,1,871,1235,7,95, ,878,1236,0.0
2,1,56,0,0,0,212,874,1,52,-1,,926,213,0.0
3,1,56,1,0,0,212,874,1,52,-1,,926,213,0.0
4,1,56,1,1,0,212,874,1,52,-1,,926,213,0.0
5,1,56,1,1,1,212,874,1,52,95, ,926,213,0.0
2,1,57,0,0,0,596,874,1,52,-1,,926,597,0.0
3,1,57,1,0,0,596,874,1,52,-1,,926,597,0.0
4,1,57,1,1,0,596,874,1,52,-1,,926,597,0.0
5,1,57,1,1,1,596,874,1,52,95, ,926,597,0.0
2,1,58,0,0,0,1,922,1235,7,-1,,929,1236,0.0
3,1,58,1,0,0,1,922,1235,7,-1,,929,1236,0.0
4,1,58,1,1,0,1,922,1235,7,-1,,929,1236,0.0
5,1,58,1,1,1,1,922,1235,7,95, ,929,1236,0.0
2,1,59,0,0,0,1,973,1235,7,-1,,980,1236,0.0
3,1,59,1,0,0,1,973,1235,7,-1,,980,1236,0.0
4,1,59,1,1,0,1,973,1235,7,-1,,980,1236,0.0
5,1,59,1,1,1,1,973,1235,7,95, ,980,1236,0.0
2,1,60,0,0,0,660,1025,576,5,-1,,1030,1236,0.0
3,1,60,1,0,0,660,1025,576,5,-1,,1030,1236,0.0
4,1,60,1,1,0,660,1025,576,5,-1,,1030,1236,0.0
5,1,60,1,1,1,660,1025,576,5,95, ,1030,1236,0.0
2,1,61,0,0,0,660,1076,576,5,-1,,1081,1236,0.0
3,1,61,1,0,0,660,1076,576,5,-1,,1081,1236,0.0
4,1,61,1,1,0,660,1076,576,5,-1,,1081,1236,0.0
5,1,61,1,1,1,660,1076,576,5,95, ,1081,1236,0.0
2,1,62,0,0,0,1,1126,1235,7,-1,,1133,1236,0.0
3,1,62,1,0,0,1,1126,1235,7,-1,,1133,1236,0.0
4,1,62,1,1,0,1,1126,1235,7,-1,,1133,1236,0.0
5,1,62,1,1,1,1,1126,1235,7,95, ,1133,1236,0.0
2,1,63,0,0,0,1,1177,1235,7,-1,,1184,1236,0.0
3,1,63,1,0,0,1,1177,1235,7,-1,,1184,1236,0.0
4,1,63,1,1,0,1,1177,1235,7,-1,,1184,1236,0.0
5,1,63,1,1,1,1,1177,1235,7,95, ,1184,1236,0.0
2,1,64,0,0,0,11,878,1217,553,-1,,1431,1228,0.0
3,1,64,1,0,0,11,878,1217,553,-1,,1431,1228,0.0
4,1,64,1,1,0,55,878,1137,16,-1,,894,1192,0.0
5,1,64,1,1,1,55,879,103,15,91,REISSUED,894,158,0.0
5,1,64,1,1,2,216,881,6,7,58,[a,888,222,0.0
5,1,64,1,1,3,236,878,71,13,31,Employee's,891,307,0.0
5,1,64,1,1,4,311,878,36,10,91,social,888,347,0.0
5,1,64,1,1,5,352,878,48,13,91,security,891,400,0.0
5,1,64,1,1,6,406,878,48,10,96,number,888,454,0.0
5,1,64,1,1,7,750,878,23,10,95,This,888,773,0.0
5,1,64,1,1,8,779,878,61,10,96,information,888,840,0.0
5,1,64,1,1,9,846,881,8,7,90,is,888,854,0.0
5,1,64,1,1,10,860,878,29,13,90,being,891,889,0.0
5,1,64,1,1,11,894,878,51,10,93,furnished,888,945,0.0
5,1,64,1,1,12,950,879,10,9,96,to,888,960,0.0
5,1,64,1,1,13,965,878,17,10,96,the,888,982,0.0
5,1,64,1,1,14,988,878,40,10,84,Internal,888,1028,0.0
5,1,64,1,1,15,1034,878,47,10,93,Revenue,888,1081,0.0
5,1,64,1,1,16,1087,878,40,10,74,Senice.,888,1127,0.0
5,1,64,1,1,17,1141,878,6,10,77,If,888,1147,0.0
5,1,64,1,1,18,1150,881,20,10,77,you,891,1170,0.0
5,1,64,1,1,19,1176,881,16,7,94,are,888,1192,0.0
4,1,64,1,2,0,751,895,477,13,-1,,908,1228,0.0
5,1,64,1,2,1,751,895,44,13,95,required,908,795,0.0
5,1,64,1,2,2,800,887,8,26,96,to,913,808,0.0
5,1,64,1,2,3,805,895,25,10,96,file,905,830,0.0
5,1,64,1,2,4,836,898,5,7,78,a,905,841,0.0
5,1,64,1,2,5,846,896,18,9,78,tax,905,864,0.0
5,1,64,1,2,6,869,896,35,10,65,"return,",906,904,0.0
5,1,64,1,2,7,910,898,5,7,95,a,905,915,0.0
5,1,64,1,2,8,921,895,60,13,96,negligence,908,981,0.0
5,1,64,1,2,9,987,895,41,13,96,penalty,908,1028,0.0
5,1,64,1,2,10,1033,898,10,7,95,or,905,1043,0.0
5,1,64,1,2,11,1048,895,28,10,96,other,905,1076,0.0
5,1,64,1,2,12,1081,896,47,9,96,sanction,905,1128,0.0
5,1,64,1,2,13,1134,898,24,10,97,may,908,1158,0.0
5,1,64,1,2,14,1163,895,12,10,96,be,905,1175,0.0
5,1,64,1,2,15,1181,895,47,13,88,imposed,908,1228,0.0
4,1,64,1,3,0,44,903,1018,22,-1,,925,1062,0.0
5,1,64,1,3,1,44,906,126,15,96,STATEMENT,921,170,0.0
5,1,64,1,3,2,311,903,151,15,84,280-96-5377,918,462,0.0
5,1,64,1,3,3,612,903,28,10,96,OMB,913,640,0.0
5,1,64,1,3,4,646,903,14,10,79,No.,913,660,0.0
5,1,64,1,3,5,671,903,57,10,80,1645-0008,913,728,0.0
5,1,64,1,3,6,751,915,12,7,50,on,922,763,0.0
5,1,64,1,3,7,776,915,12,7,38,you,922,788,0.0
5,1,64,1,3,8,794,912,6,10,38,if,922,800,0.0
5,1,64,1,3,9,803,912,20,10,79,this,922,823,0.0
5,1,64,1,3,10,829,915,40,7,55,income,922,869,0.0
5,1,64,1,3,11,875,915,8,7,92,is,922,883,0.0
5,1,64,1,3,12,888,912,41,10,92,taxable,922,929,0.0
5,1,64,1,3,13,935,912,19,10,96,and,922,954,0.0
5,1,64,1,3,14,967,915,12,7,75,you,922,979,0.0
5,1,64,1,3,15,984,912,15,10,75,fail,922,999,0.0
5,1,64,1,3,16,1004,913,10,9,86,to,922,1014,0.0
5,1,64,1,3,17,1020,913,31,12,52,report,925,1051,0.0
5,1,64,1,3,18,1057,913,5,9,52,it,922,1062,0.0
4,1,64,1,4,0,12,929,1143,13,-1,,942,1155,0.0
5,1,64,1,4,1,12,929,7,10,82,b,939,19,0.0
5,1,64,1,4,2,29,929,54,13,95,Employer,942,83,0.0
5,1,64,1,4,3,88,929,70,10,95,identification,939,158,0.0
5,1,64,1,4,4,164,929,42,10,96,number,939,206,0.0
5,1,64,1,4,5,681,929,4,10,63,1,939,685,0.0
5,1,64,1,4,6,704,929,40,13,82,"Wages,",942,744,0.0
5,1,64,1,4,7,753,930,20,12,95,"tips,",942,773,0.0
5,1,64,1,4,8,783,929,28,10,96,other,939,811,0.0
5,1,64,1,4,9,816,930,79,12,96,compensation,942,895,0.0
5,1,64,1,4,10,970,929,7,10,0,2,939,977,0.0
5,1,64,1,4,11,995,929,41,10,68,Federal,939,1036,0.0
5,1,64,1,4,12,1042,932,40,7,95,income,939,1082,0.0
5,1,64,1,4,13,1087,930,18,9,96,tax,939,1105,0.0
5,1,64,1,4,14,1109,929,46,10,96,withheld,939,1155,0.0
4,1,64,1,5,0,66,954,1028,15,-1,,969,1094,0.0
5,1,64,1,5,1,66,954,136,15,92,33-0179104,969,202,0.0
5,1,64,1,5,2,725,954,108,15,88,71292.15,969,833,0.0
5,1,64,1,5,3,985,954,109,15,84,22405.22,969,1094,0.0
4,1,64,1,6,0,13,980,1139,13,-1,,993,1152,0.0
5,1,64,1,6,1,13,983,6,7,46,¢,990,19,0.0
5,1,64,1,6,2,29,980,62,13,95,Employers,993,91,0.0
5,1,64,1,6,3,97,983,30,7,93,"name,",990,127,0.0
5,1,64,1,6,4,137,980,44,10,92,"address,",990,181,0.0
5,1,64,1,6,5,191,980,19,10,94,and,990,210,0.0
5,1,64,1,6,6,215,980,18,10,95,ZIP,990,233,0.0
5,1,64,1,6,7,239,980,26,10,96,code,990,265,0.0
5,1,64,1,6,8,681,980,6,10,65,3,990,687,0.0
5,1,64,1,6,9,705,980,34,10,86,Social,990,739,0.0
5,1,64,1,6,10,745,972,45,25,94,security,997,790,0.0
5,1,64,1,6,11,797,983,33,10,96,wages,993,830,0.0
5,1,64,1,6,12,970,980,7,10,57,4,990,977,0.0
5,1,64,1,6,13,995,980,34,10,81,Social,990,1029,0.0
5,1,64,1,6,14,1035,980,117,13,96,security,993,1152,0.0
5,1,64,1,6,15,1084,972,18,25,96,tax,997,1102,0.0
5,1,64,1,6,16,1107,980,45,13,96,withheld,993,1152,0.0
4,1,64,1,7,0,65,1005,1015,19,-1,,1024,1080,0.0
5,1,64,1,7,1,65,1005,92,19,96,"Flores,",1024,157,0.0
5,1,64,1,7,2,177,1005,97,15,96,Hubbard,1020,274,0.0
5,1,64,1,7,3,289,1005,42,15,96,and,1020,331,0.0
5,1,64,1,7,4,345,1005,111,15,96,Franklin,1020,456,0.0
5,1,64,1,7,5,472,1006,39,14,96,Inc,1020,511,0.0
5,1,64,1,7,6,725,1005,109,15,90,59800.89,1020,834,0.0
5,1,64,1,7,7,985,1005,95,15,49,4574.77,1020,1080,0.0
4,1,64,1,8,0,66,1031,1053,28,-1,,1059,1119,0.0
5,1,64,1,8,1,66,1039,38,15,96,638,1054,104,0.0
5,1,64,1,8,2,121,1039,110,15,96,Jennifer,1054,231,0.0
5,1,64,1,8,3,248,1039,95,20,78,Springs,1059,343,0.0
5,1,64,1,8,4,681,1031,6,10,66,5,1041,687,0.0
5,1,64,1,8,5,705,1031,51,10,90,Medicare,1041,756,0.0
5,1,64,1,8,6,761,1034,36,10,96,wages,1044,797,0.0
5,1,64,1,8,7,803,1031,19,10,96,and,1041,822,0.0
5,1,64,1,8,8,827,1032,20,12,83,tips,1044,847,0.0
5,1,64,1,8,9,970,1031,6,10,75,6,1041,976,0.0
5,1,64,1,8,10,995,1031,51,10,66,Medicare,1041,1046,0.0
5,1,64,1,8,11,1051,1032,18,9,95,tax,1041,1069,0.0
5,1,64,1,8,12,1073,1031,46,10,95,withheld,1041,1119,0.0
4,1,64,1,9,0,725,1056,420,15,-1,,1071,1145,0.0
5,1,64,1,9,1,725,1056,109,15,91,65211.43,1071,834,0.0
5,1,64,1,9,2,1050,1056,95,15,95,1891.13,1071,1145,0.0
4,1,64,1,10,0,63,1069,1009,30,-1,,1099,1072,0.0
5,1,64,1,10,1,63,1069,141,30,91,Adamsmouth,1099,204,0.0
5,1,64,1,10,2,274,1074,29,14,94,OR,1088,303,0.0
5,1,64,1,10,3,360,1073,136,15,93,71848-7881,1088,496,0.0
5,1,64,1,10,4,681,1082,5,10,34,7,1092,686,0.0
5,1,64,1,10,5,705,1082,34,10,87,Social,1092,739,0.0
5,1,64,1,10,6,747,1070,41,29,94,security,1099,788,0.0
5,1,64,1,10,7,795,1083,19,12,96,tips,1095,814,0.0
5,1,64,1,10,8,971,1082,5,10,54,@,1092,976,0.0
5,1,64,1,10,9,994,1082,53,10,90,Allocated,1092,1047,0.0
5,1,64,1,10,10,1052,1083,20,12,70,tips,1095,1072,0.0
4,1,64,1,11,0,725,1107,434,15,-1,,1122,1159,0.0
5,1,64,1,11,1,725,1107,109,15,92,59800.89,1122,834,0.0
5,1,64,1,11,2,1050,1107,109,15,91,65211.43,1122,1159,0.0
4,1,64,1,12,0,11,1133,1122,13,-1,,1146,1133,0.0
5,1,64,1,12,1,11,1133,57,10,0,‘Control,1143,68,0.0
5,1,64,1,12,2,74,1133,42,10,96,number,1143,116,0.0
5,1,64,1,12,3,680,1133,7,10,63,9,1143,687,0.0
5,1,64,1,12,4,704,1133,48,10,63,Advance,1143,752,0.0
5,1,64,1,12,5,758,1133,19,10,92,EIC,1143,777,0.0
5,1,64,1,12,6,783,1134,48,12,96,payment,1146,831,0.0
5,1,64,1,12,7,964,1133,13,10,76,40,1143,977,0.0
5,1,64,1,12,8,995,1133,60,13,74,Dependent,1146,1055,0.0
5,1,64,1,12,9,1061,1136,23,7,93,care,1143,1084,0.0
5,1,64,1,12,10,1090,1133,43,10,92,benefits,1143,1133,0.0
4,1,64,1,13,0,66,1158,1022,15,-1,,1173,1088,0.0
5,1,64,1,13,1,66,1158,94,15,96,4858295,1173,160,0.0
5,1,64,1,13,2,1049,1158,39,15,96,287,1173,1088,0.0
4,1,64,1,14,0,12,1184,1163,13,-1,,1197,1175,0.0
5,1,64,1,14,1,12,1187,6,7,39,@,1194,18,0.0
5,1,64,1,14,2,29,1184,65,13,73,Employee's,1197,94,0.0
5,1,64,1,14,3,99,1184,20,10,96,first,1194,119,0.0
5,1,64,1,14,4,125,1187,30,7,96,name,1194,155,0.0
5,1,64,1,14,5,161,1184,19,10,96,and,1194,180,0.0
5,1,64,1,14,6,186,1184,28,10,93,initial,1194,214,0.0
5,1,64,1,14,7,280,1184,23,10,96,Last,1194,303,0.0
5,1,64,1,14,8,309,1187,30,7,94,name,1194,339,0.0
5,1,64,1,14,9,674,1184,11,10,60,11,1194,685,0.0
5,1,64,1,14,10,705,1184,68,13,79,Nonqualified,1197,773,0.0
5,1,64,1,14,11,779,1184,29,13,76,plans,1197,808,0.0
5,1,64,1,14,12,966,1184,20,10,37,12a,1194,986,0.0
5,1,64,1,14,13,1009,1184,22,10,59,See,1194,1031,0.0
5,1,64,1,14,14,1037,1184,71,10,95,instructions,1194,1108,0.0
5,1,64,1,14,15,1112,1184,17,10,96,for,1194,1129,0.0
5,1,64,1,14,16,1134,1184,22,10,96,box,1194,1156,0.0
5,1,64,1,14,17,1162,1184,13,10,92,12,1194,1175,0.0
4,1,64,1,15,0,725,1215,377,15,-1,,1230,1102,0.0
5,1,64,1,15,1,725,1215,38,15,96,300,1230,763,0.0
5,1,64,1,15,2,1049,1215,53,15,96,4755,1230,1102,0.0
4,1,64,1,16,0,64,1229,923,23,-1,,1252,987,0.0
5,1,64,1,16,1,64,1229,95,17,96,Robert,1246,159,0.0
5,1,64,1,16,2,224,1230,95,16,96,Benson,1246,319,0.0
5,1,64,1,16,3,674,1241,13,10,54,13,1251,687,0.0
5,1,64,1,16,4,693,1242,43,10,0,Satay,1252,736,0.0
5,1,64,1,16,5,780,1242,50,8,7,Ratronent,1250,830,0.0
5,1,64,1,16,6,866,1242,53,10,0,—thvapary,1252,919,0.0
5,1,64,1,16,7,940,1225,15,36,24,),1261,955,0.0
5,1,64,1,16,8,966,1241,21,10,47,2b,1251,987,0.0
4,1,64,1,17,0,693,1257,213,10,-1,,1267,906,0.0
5,1,64,1,17,1,693,1257,44,10,56,empoyee,1267,737,0.0
5,1,64,1,17,2,780,1257,18,10,40,plan,1267,798,0.0
5,1,64,1,17,3,867,1257,18,8,96,sick,1265,885,0.0
5,1,64,1,17,4,889,1259,17,8,96,pay,1267,906,0.0
4,1,64,1,18,0,66,1269,1022,22,-1,,1291,1088,0.0
5,1,64,1,18,1,66,1269,76,17,96,84813,1286,142,0.0
5,1,64,1,18,2,160,1270,63,16,96,Eric,1286,223,0.0
5,1,64,1,18,3,240,1270,48,21,96,Way,1291,288,0.0
5,1,64,1,18,4,303,1270,59,21,95,Apt.,1291,362,0.0
5,1,64,1,18,5,386,1269,44,17,96,116,1286,430,0.0
5,1,64,1,18,6,873,1275,10,11,86,x,1286,883,0.0
5,1,64,1,18,7,1006,1272,13,14,87,H,1286,1019,0.0
5,1,64,1,18,8,1050,1271,38,15,79,|685,1286,1088,0.0
4,1,64,1,19,0,594,1300,392,13,-1,,1313,986,0.0
5,1,64,1,19,1,594,1308,2,4,3,‘,1312,596,0.0
